Entity,Year,Fossil by continent
Other Asia Pacific (BP),2019,709.4193726
Other Asia Pacific (BP),2020,733.2826538
Other Asia Pacific (BP),2021,743.2116699
Other CIS (BP),1985,299.6394043
Other CIS (BP),1986,293.9880066
Other CIS (BP),1987,302.1717529
Other CIS (BP),1988,321.3483276
Other CIS (BP),1989,323.3641968
Other CIS (BP),1990,327.6946106
Other CIS (BP),1991,260.8527222
Other CIS (BP),1992,208.0131226
Other CIS (BP),1993,142.6374969
Other CIS (BP),1994,101.4527817
Other CIS (BP),1995,88.35874939
Other CIS (BP),1996,92.4339447
Other CIS (BP),1997,92.20861816
Other CIS (BP),1998,92.65033722
Other CIS (BP),1999,74.77368164
Other CIS (BP),2000,69.18330383
Other CIS (BP),2001,70.73544312
Other CIS (BP),2002,70.24085999
Other CIS (BP),2003,69.18938446
Other CIS (BP),2004,79.09011841
Other CIS (BP),2005,84.37943268
Other CIS (BP),2006,88.04789734
Other CIS (BP),2007,99.98748779
Other CIS (BP),2008,105.3924866
Other CIS (BP),2009,100.6808014
Other CIS (BP),2010,98.4250946
Other CIS (BP),2011,104.5875931
Other CIS (BP),2012,113.1093597
Other CIS (BP),2013,106.2816162
Other CIS (BP),2014,114.0538483
Other CIS (BP),2015,116.5908737
Other CIS (BP),2016,119.0909729
Other CIS (BP),2017,118.8872375
Other CIS (BP),2018,136.8370209
Other CIS (BP),2019,128.1113892
Other CIS (BP),2020,123.6532745
Other CIS (BP),2021,134.4205627
Other Caribbean (BP),1965,209.2160492
Other Caribbean (BP),1966,216.7081451
Other Caribbean (BP),1967,225.9632874
Other Caribbean (BP),1968,230.9308319
Other Caribbean (BP),1969,236.8527069
Other Caribbean (BP),1970,272.4768677
Other Caribbean (BP),1971,277.9183044
Other Caribbean (BP),1972,297.6242371
Other Caribbean (BP),1973,321.773407
Other Caribbean (BP),1974,319.5714111
Other Caribbean (BP),1975,311.0621338
Other Caribbean (BP),1976,315.5974426
Other Caribbean (BP),1977,331.5628357
Other Caribbean (BP),1978,339.8114014
Other Caribbean (BP),1979,350.0850525
Other Caribbean (BP),1980,395.5348206
Other Caribbean (BP),1981,399.5620728
Other Caribbean (BP),1982,346.9189758
Other Caribbean (BP),1983,332.1734924
Other Caribbean (BP),1984,352.7773743
Other Caribbean (BP),1985,330.0476074
Other Caribbean (BP),1986,323.1473694
Other Caribbean (BP),1987,336.2664185
Other Caribbean (BP),1988,338.6333008
Other Caribbean (BP),1989,356.2015686
Other Caribbean (BP),1990,350.701416
Other Caribbean (BP),1991,342.4367065
Other Caribbean (BP),1992,326.0290222
Other Caribbean (BP),1993,328.8144226
Other Caribbean (BP),1994,346.959137
Other Caribbean (BP),1995,347.1280212
Other Caribbean (BP),1996,359.4385681
Other Caribbean (BP),1997,381.7919312
Other Caribbean (BP),1998,395.1134338
Other Caribbean (BP),1999,382.037262
Other Caribbean (BP),2000,438.5605469
Other Caribbean (BP),2001,448.5552673
Other Caribbean (BP),2002,458.3131409
Other Caribbean (BP),2003,462.6075439
Other Caribbean (BP),2004,465.0828552
Other Caribbean (BP),2005,466.5254822
Other Caribbean (BP),2006,480.3414612
Other Caribbean (BP),2007,469.5965576
Other Caribbean (BP),2008,452.4200745
Other Caribbean (BP),2009,425.5250244
Other Caribbean (BP),2010,417.3407593
Other Caribbean (BP),2011,426.0827026
Other Caribbean (BP),2012,418.2615051
Other Caribbean (BP),2013,406.7484131
Other Caribbean (BP),2014,402.8937378
Other Caribbean (BP),2015,414.6774597
Other Caribbean (BP),2016,428.7684021
Other Caribbean (BP),2017,414.6477661
Other Caribbean (BP),2018,427.8374023
Other Caribbean (BP),2019,441.4920349
Other Caribbean (BP),2020,385.6577759
Other Caribbean (BP),2021,434.3634033
Other Europe (BP),1965,157.4500732
Other Europe (BP),1966,164.3926849
Other Europe (BP),1967,164.7944489
Other Europe (BP),1968,181.2667542
Other Europe (BP),1969,187.3268738
Other Europe (BP),1970,210.9714203
Other Europe (BP),1971,250.7484436
Other Europe (BP),1972,256.2006226
Other Europe (BP),1973,275.1327515
Other Europe (BP),1974,297.8554382
Other Europe (BP),1975,303.8026428
Other Europe (BP),1976,323.2752991
Other Europe (BP),1977,339.8121948
Other Europe (BP),1978,373.4395752
Other Europe (BP),1979,406.755249
Other Europe (BP),1980,387.3417969
Other Europe (BP),1981,392.6556091
Other Europe (BP),1982,410.6696777
Other Europe (BP),1983,449.8349915
Other Europe (BP),1984,460.6339417
Other Europe (BP),1985,603.9592896
Other Europe (BP),1986,626.192688
Other Europe (BP),1987,630.9512329
Other Europe (BP),1988,654.9893188
Other Europe (BP),1989,639.4729614
Other Europe (BP),1990,466.3947754
Other Europe (BP),1991,388.9661255
Other Europe (BP),1992,340.8649902
Other Europe (BP),1993,290.45047
Other Europe (BP),1994,231.1772003
Other Europe (BP),1995,238.4562683
Other Europe (BP),1996,249.5424042
Other Europe (BP),1997,283.7067261
Other Europe (BP),1998,288.7180176
Other Europe (BP),1999,249.0232239
Other Europe (BP),2000,282.9365845
Other Europe (BP),2001,301.7693176
Other Europe (BP),2002,320.5411377
Other Europe (BP),2003,343.5988159
Other Europe (BP),2004,368.1847229
Other Europe (BP),2005,360.5614319
Other Europe (BP),2006,378.013031
Other Europe (BP),2007,376.8225098
Other Europe (BP),2008,382.5553589
Other Europe (BP),2009,378.1999817
Other Europe (BP),2010,387.7632751
Other Europe (BP),2011,414.9154358
Other Europe (BP),2012,382.8558044
Other Europe (BP),2013,387.5249329
Other Europe (BP),2014,355.9515991
Other Europe (BP),2015,386.1314697
Other Europe (BP),2016,406.3618469
Other Europe (BP),2017,421.6298828
Other Europe (BP),2018,417.9761353
Other Europe (BP),2019,420.3009033
Other Europe (BP),2020,404.5589905
Other Europe (BP),2021,339.0866394
Other Middle East (BP),1965,58.54600906
Other Middle East (BP),1966,60.18388367
Other Middle East (BP),1967,61.35357666
Other Middle East (BP),1968,65.84114838
Other Middle East (BP),1969,68.42175293
Other Middle East (BP),1970,76.16560364
Other Middle East (BP),1971,82.0213623
Other Middle East (BP),1972,81.4488678
Other Middle East (BP),1973,95.87286377
Other Middle East (BP),1974,106.3780975
Other Middle East (BP),1975,113.0315628
Other Middle East (BP),1976,124.0417404
Other Middle East (BP),1977,136.0973816
Other Middle East (BP),1978,148.8326416
Other Middle East (BP),1979,169.3603363
Other Middle East (BP),1980,170.484726
Other Middle East (BP),1981,179.9692993
Other Middle East (BP),1982,211.2873383
Other Middle East (BP),1983,227.7173157
Other Middle East (BP),1984,245.0466766
Other Middle East (BP),1985,258.6412048
Other Middle East (BP),1986,264.2545776
Other Middle East (BP),1987,275.7659302
Other Middle East (BP),1988,285.8790894
Other Middle East (BP),1989,291.9218445
Other Middle East (BP),1990,310.879425
Other Middle East (BP),1991,331.5072632
Other Middle East (BP),1992,345.1472473
Other Middle East (BP),1993,356.9794922
Other Middle East (BP),1994,374.308075
Other Middle East (BP),1995,392.398468
Other Middle East (BP),1996,403.6045532
Other Middle East (BP),1997,430.9678955
Other Middle East (BP),1998,469.5701904
Other Middle East (BP),1999,478.0577393
Other Middle East (BP),2000,481.4407349
Other Middle East (BP),2001,494.9294128
Other Middle East (BP),2002,513.0482788
Other Middle East (BP),2003,535.1174316
Other Middle East (BP),2004,550.0814209
Other Middle East (BP),2005,608.4380493
Other Middle East (BP),2006,627.0362549
Other Middle East (BP),2007,642.9060059
Other Middle East (BP),2008,677.8612061
Other Middle East (BP),2009,684.3391113
Other Middle East (BP),2010,684.402771
Other Middle East (BP),2011,645.418457
Other Middle East (BP),2012,609.7233887
Other Middle East (BP),2013,589.1015015
Other Middle East (BP),2014,586.734314
Other Middle East (BP),2015,550.6409912
Other Middle East (BP),2016,539.0608521
Other Middle East (BP),2017,559.7734375
Other Middle East (BP),2018,538.1860352
Other Middle East (BP),2019,542.1754761
Other Middle East (BP),2020,508.4012451
Other Middle East (BP),2021,528.6679688
Other Northern Africa (BP),1965,21.80912781
Other Northern Africa (BP),1966,23.1774559
Other Northern Africa (BP),1967,24.44927597
Other Northern Africa (BP),1968,27.17465019
Other Northern Africa (BP),1969,28.93106651
Other Northern Africa (BP),1970,32.72105789
Other Northern Africa (BP),1971,29.0520134
Other Northern Africa (BP),1972,36.35932922
Other Northern Africa (BP),1973,47.97578812
Other Northern Africa (BP),1974,52.09244537
Other Northern Africa (BP),1975,57.98427582
Other Northern Africa (BP),1976,68.62391663
Other Northern Africa (BP),1977,78.08319092
Other Northern Africa (BP),1978,87.13630676
Other Northern Africa (BP),1979,113.9914856
Other Northern Africa (BP),1980,120.3791122
Other Northern Africa (BP),1981,128.7018433
Other Northern Africa (BP),1982,130.2219238
Other Northern Africa (BP),1983,139.8935089
Other Northern Africa (BP),1984,137.1750031
Other Northern Africa (BP),1985,154.5084229
Other Northern Africa (BP),1986,158.3922119
Other Northern Africa (BP),1987,175.2547607
Other Northern Africa (BP),1988,178.2981415
Other Northern Africa (BP),1989,192.1516113
Other Northern Africa (BP),1990,186.926239
Other Northern Africa (BP),1991,185.2433472
Other Northern Africa (BP),1992,184.8925629
Other Northern Africa (BP),1993,196.6284637
Other Northern Africa (BP),1994,214.4431152
Other Northern Africa (BP),1995,226.2680359
Other Northern Africa (BP),1996,231.7225647
Other Northern Africa (BP),1997,241.2197113
Other Northern Africa (BP),1998,250.9502258
Other Northern Africa (BP),1999,248.1040649
Other Northern Africa (BP),2000,267.1248474
Other Northern Africa (BP),2001,273.1329346
Other Northern Africa (BP),2002,270.9775391
Other Northern Africa (BP),2003,279.9683533
Other Northern Africa (BP),2004,302.328125
Other Northern Africa (BP),2005,309.1054077
Other Northern Africa (BP),2006,311.8404846
Other Northern Africa (BP),2007,303.5807495
Other Northern Africa (BP),2008,317.1549377
Other Northern Africa (BP),2009,337.6237793
Other Northern Africa (BP),2010,348.3237915
Other Northern Africa (BP),2011,251.151062
Other Northern Africa (BP),2012,300.2288818
Other Northern Africa (BP),2013,322.523468
Other Northern Africa (BP),2014,317.2510986
Other Northern Africa (BP),2015,314.6804199
Other Northern Africa (BP),2016,323.5794067
Other Northern Africa (BP),2017,319.1870422
Other Northern Africa (BP),2018,321.8391724
Other Northern Africa (BP),2019,319.7505188
Other Northern Africa (BP),2020,287.4828186
Other Northern Africa (BP),2021,337.5071411
Other South America (BP),1965,37.5631752
Other South America (BP),1966,38.44951248
Other South America (BP),1967,38.62807465
Other South America (BP),1968,39.59772873
Other South America (BP),1969,42.37577057
Other South America (BP),1970,43.3291893
Other South America (BP),1971,43.84220505
Other South America (BP),1972,46.12862778
Other South America (BP),1973,47.39481354
Other South America (BP),1974,46.67202377
Other South America (BP),1975,51.82139206
Other South America (BP),1976,53.74172592
Other South America (BP),1977,54.91804886
Other South America (BP),1978,61.78968048
Other South America (BP),1979,64.48352814
Other South America (BP),1980,61.3221817
Other South America (BP),1981,60.79317856
Other South America (BP),1982,55.98113632
Other South America (BP),1983,50.23081207
Other South America (BP),1984,48.75556564
Other South America (BP),1985,50.31796646
Other South America (BP),1986,50.57097244
Other South America (BP),1987,52.48218155
Other South America (BP),1988,57.69844818
Other South America (BP),1989,59.0848465
Other South America (BP),1990,56.69019318
Other South America (BP),1991,59.04850769
Other South America (BP),1992,61.90146637
Other South America (BP),1993,64.5371933
Other South America (BP),1994,71.89388275
Other South America (BP),1995,81.60620117
Other South America (BP),1996,84.30304718
Other South America (BP),1997,85.09426117
Other South America (BP),1998,88.02075958
Other South America (BP),1999,94.74809265
Other South America (BP),2000,81.6368103
Other South America (BP),2001,78.98421478
Other South America (BP),2002,79.20975494
Other South America (BP),2003,85.7251358
Other South America (BP),2004,92.45066833
Other South America (BP),2005,93.44909668
Other South America (BP),2006,93.74311829
Other South America (BP),2007,102.2419891
Other South America (BP),2008,113.1697464
Other South America (BP),2009,122.1039886
Other South America (BP),2010,130.0123138
Other South America (BP),2011,136.6473236
Other South America (BP),2012,138.668335
Other South America (BP),2013,142.3993683
Other South America (BP),2014,143.9694214
Other South America (BP),2015,145.9859314
Other South America (BP),2016,153.785614
Other South America (BP),2017,156.7304688
Other South America (BP),2018,162.660614
Other South America (BP),2019,164.0915222
Other South America (BP),2020,149.7524414
Other South America (BP),2021,164.9640503
Other South and Central America (BP),1965,288.1645508
Other South and Central America (BP),1966,296.240509
Other South and Central America (BP),1967,307.2929382
Other South and Central America (BP),1968,314.5638428
Other South and Central America (BP),1969,325.0014954
Other South and Central America (BP),1970,363.3246155
Other South and Central America (BP),1971,371.0751343
Other South and Central America (BP),1972,395.9691162
Other South and Central America (BP),1973,426.7080078
Other South and Central America (BP),1974,427.1272583
Other South and Central America (BP),1975,430.9429626
Other South and Central America (BP),1976,440.5468445
Other South and Central America (BP),1977,462.5166016
Other South and Central America (BP),1978,478.6479797
Other South and Central America (BP),1979,492.38974
Other South and Central America (BP),1980,529.6275024
Other South and Central America (BP),1981,530.7360229
Other South and Central America (BP),1982,473.1089783
Other South and Central America (BP),1983,451.5541687
Other South and Central America (BP),1984,471.9679565
Other South and Central America (BP),1985,452.3146362
Other South and Central America (BP),1986,445.5881042
Other South and Central America (BP),1987,465.9923096
Other South and Central America (BP),1988,471.0899658
Other South and Central America (BP),1989,493.6644287
Other South and Central America (BP),1990,488.1787415
Other South and Central America (BP),1991,489.6749268
Other South and Central America (BP),1992,488.135498
Other South and Central America (BP),1993,500.3801575
Other South and Central America (BP),1994,535.9561768
Other South and Central America (BP),1995,558.3027954
Other South and Central America (BP),1996,570.8502197
Other South and Central America (BP),1997,604.1799316
Other South and Central America (BP),1998,640.4752197
Other South and Central America (BP),1999,632.491394
Other South and Central America (BP),2000,682.6569214
Other South and Central America (BP),2001,701.5352173
Other South and Central America (BP),2002,711.8026733
Other South and Central America (BP),2003,730.4169922
Other South and Central America (BP),2004,743.7559814
Other South and Central America (BP),2005,743.8544922
Other South and Central America (BP),2006,768.7350464
Other South and Central America (BP),2007,777.852356
Other South and Central America (BP),2008,772.5061646
Other South and Central America (BP),2009,751.56427
Other South and Central America (BP),2010,754.427002
Other South and Central America (BP),2011,784.1608887
Other South and Central America (BP),2012,782.4653931
Other South and Central America (BP),2013,776.9727783
Other South and Central America (BP),2014,782.8200073
Other South and Central America (BP),2015,819.1182251
Other South and Central America (BP),2016,851.1782837
Other South and Central America (BP),2017,839.4054565
Other South and Central America (BP),2018,848.7419434
Other South and Central America (BP),2019,890.1286011
Other South and Central America (BP),2020,775.177002
Other South and Central America (BP),2021,872.397644
Other Southern Africa (BP),2007,34.98489761
Pakistan,1965,75.729599
Pakistan,1966,76.34585571
Pakistan,1967,84.02243805
Pakistan,1968,94.8788147
Pakistan,1969,94.86990356
Pakistan,1970,94.31351471
Pakistan,1971,84.82046509
Pakistan,1972,77.08457947
Pakistan,1973,82.05839539
Pakistan,1974,89.53541565
Pakistan,1975,92.56944275
Pakistan,1976,93.277565
Pakistan,1977,99.94884491
Pakistan,1978,104.3491364
Pakistan,1979,114.3290558
Pakistan,1980,128.2429657
Pakistan,1981,138.4595642
Pakistan,1982,152.0340729
Pakistan,1983,159.6077576
Pakistan,1984,169.5752258
Pakistan,1985,178.5485229
Pakistan,1986,192.9215546
Pakistan,1987,210.1038818
Pakistan,1988,224.2525635
Pakistan,1989,240.3263855
Pakistan,1990,253.7852783
Pakistan,1991,268.4465332
Pakistan,1992,279.4846497
Pakistan,1993,310.3028564
Pakistan,1994,324.0592651
Pakistan,1995,341.9381714
Pakistan,1996,363.1732788
Pakistan,1997,367.0591125
Pakistan,1998,381.446228
Pakistan,1999,409.9068604
Pakistan,2000,426.1928711
Pakistan,2001,432.7480469
Pakistan,2002,446.1362915
Pakistan,2003,479.9666748
Pakistan,2004,537.4024658
Pakistan,2005,551.6050415
Pakistan,2006,588.3395996
Pakistan,2007,628.545105
Pakistan,2008,646.4588623
Pakistan,2009,650.4837646
Pakistan,2010,651.2127686
Pakistan,2011,645.3560181
Pakistan,2012,650.9926758
Pakistan,2013,653.9742432
Pakistan,2014,674.5904541
Pakistan,2015,713.5650635
Pakistan,2016,777.4761963
Pakistan,2017,830.0101318
Pakistan,2018,856.576416
Pakistan,2019,851.9627686
Pakistan,2020,835.0263062
Pakistan,2021,917.6986084
Peru,1965,48.72926331
Peru,1966,60.312603
Peru,1967,60.57133102
Peru,1968,61.19271851
Peru,1969,60.85710144
Peru,1970,63.59023666
Peru,1971,64.17221069
Peru,1972,55.74864197
Peru,1973,65.02402496
Peru,1974,76.22306824
Peru,1975,78.24848175
Peru,1976,78.9005127
Peru,1977,78.84152222
Peru,1978,77.96076965
Peru,1979,80.57028961
Peru,1980,86.75524139
Peru,1981,89.3560791
Peru,1982,87.9355545
Peru,1983,75.78934479
Peru,1984,79.49064636
Peru,1985,76.65059662
Peru,1986,82.05407715
Peru,1987,88.06817627
Peru,1988,86.4842453
Peru,1989,76.75779724
Peru,1990,75.73776245
Peru,1991,71.96630859
Peru,1992,74.5144577
Peru,1993,77.71644592
Peru,1994,84.82791901
Peru,1995,95.17051697
Peru,1996,98.59499359
Peru,1997,100.0341568
Peru,1998,98.93704987
Peru,1999,100.8548355
Peru,2000,100.4154663
Peru,2001,94.86412811
Peru,2002,97.21137238
Peru,2003,94.02071381
Peru,2004,106.7776947
Peru,2005,112.4686356
Peru,2006,108.8539276
Peru,2007,124.836525
Peru,2008,140.2625732
Peru,2009,142.4670258
Peru,2010,169.2000732
Peru,2011,188.9976196
Peru,2012,194.6633301
Peru,2013,198.4517365
Peru,2014,204.250885
Peru,2015,213.6861267
Peru,2016,232.4697571
Peru,2017,227.7761536
Peru,2018,238.335022
Peru,2019,246.1479492
Peru,2020,195.772995
Peru,2021,236.3579102
Philippines,1965,50.20240402
Philippines,1966,54.69535446
Philippines,1967,61.51360703
Philippines,1968,69.98924255
Philippines,1969,75.05029297
Philippines,1970,85.30467224
Philippines,1971,98.95893097
Philippines,1972,97.11933136
Philippines,1973,113.9342041
Philippines,1974,106.6230316
Philippines,1975,115.2632065
Philippines,1976,118.5225143
Philippines,1977,130.4006958
Philippines,1978,134.2847595
Philippines,1979,138.3218231
Philippines,1980,130.0722961
Philippines,1981,123.5612335
Philippines,1982,119.3364182
Philippines,1983,127.2550354
Philippines,1984,108.6551666
Philippines,1985,101.4265213
Philippines,1986,103.2128906
Philippines,1987,118.8386383
Philippines,1988,130.1608429
Philippines,1989,141.5108337
Philippines,1990,148.9833679
Philippines,1991,146.2605743
Philippines,1992,176.7197418
Philippines,1993,182.1697235
Philippines,1994,191.1787872
Philippines,1995,216.3146362
Philippines,1996,231.8506775
Philippines,1997,253.1446991
Philippines,1998,255.7444458
Philippines,1999,248.8548584
Philippines,2000,245.3738556
Philippines,2001,246.5033417
Philippines,2002,245.6337891
Philippines,2003,255.2330322
Philippines,2004,262.4361572
Philippines,2005,262.9606018
Philippines,2006,248.082901
Philippines,2007,264.6234436
Philippines,2008,270.3642883
Philippines,2009,273.5370483
Philippines,2010,290.1091919
Philippines,2011,291.6641541
Philippines,2012,299.9484558
Philippines,2013,327.5667114
Philippines,2014,347.6371155
Philippines,2015,383.1463928
Philippines,2016,421.0342712
Philippines,2017,464.7935486
Philippines,2018,479.4191589
Philippines,2019,499.0404053
Philippines,2020,448.4593201
Philippines,2021,479.698822
Poland,1965,773.3207397
Poland,1966,788.4074097
Poland,1967,811.3295288
Poland,1968,873.2449341
Poland,1969,933.40271
Poland,1970,982.4959717
Poland,1971,1014.18158
Poland,1972,1069.883911
Poland,1973,1090.046631
Poland,1974,1124.231445
Poland,1975,1213.711426
Poland,1976,1280.073364
Poland,1977,1333.782593
Poland,1978,1400.756836
Poland,1979,1422.143066
Poland,1980,1487.892334
Poland,1981,1341.294678
Poland,1982,1367.637085
Poland,1983,1373.265503
Poland,1984,1428.651978
Poland,1985,1459.698608
Poland,1986,1502.004883
Poland,1987,1551.106934
Poland,1988,1521.303345
Poland,1989,1464.436646
Poland,1990,1205.964111
Poland,1991,1179.685181
Poland,1992,1127.58606
Poland,1993,1127.252808
Poland,1994,1077.8927
Poland,1995,1102.925903
Poland,1996,1157.815308
Poland,1997,1146.196655
Poland,1998,1096.657593
Poland,1999,1075.721558
Poland,2000,1010.576843
Poland,2001,1002.167603
Poland,2002,991.3861084
Poland,2003,1027.220947
Poland,2004,1031.938843
Poland,2005,1052.26001
Poland,2006,1103.03479
Poland,2007,1096.413574
Poland,2008,1108.292847
Poland,2009,1060.088257
Poland,2010,1125.898926
Poland,2011,1125.513672
Poland,2012,1079.675903
Poland,2013,1082.903564
Poland,2014,1034.270996
Poland,2015,1039.329956
Poland,2016,1090.460205
Poland,2017,1131.243408
Poland,2018,1148.276367
Poland,2019,1101.942749
Poland,2020,1046.057129
Poland,2021,1138.123047
Portugal,1965,37.41447067
Portugal,1966,38.31705475
Portugal,1967,41.51373291
Portugal,1968,43.32865906
Portugal,1969,44.79991913
Portugal,1970,59.12630844
Portugal,1971,65.94996643
Portugal,1972,70.71315765
Portugal,1973,79.42516327
Portugal,1974,82.76030731
Portugal,1975,86.11945343
Portugal,1976,89.84093475
Portugal,1977,88.50645447
Portugal,1978,92.32926178
Portugal,1979,98.62813568
Portugal,1980,104.0832748
Portugal,1981,110.6281815
Portugal,1982,115.2673492
Portugal,1983,116.6909714
Portugal,1984,117.5618973
Portugal,1985,117.266922
Portugal,1986,132.3256989
Portugal,1987,134.1371765
Portugal,1988,142.784256
Portugal,1989,176.1492004
Portugal,1990,169.1734467
Portugal,1991,176.6163025
Portugal,1992,191.5427856
Portugal,1993,186.0030823
Portugal,1994,187.2762451
Portugal,1995,215.2164307
Portugal,1996,203.8763123
Portugal,1997,212.0831604
Portugal,1998,235.429657
Portugal,1999,257.9911804
Portugal,2000,254.9751282
Portugal,2001,251.0894775
Portugal,2002,266.6141968
Portugal,2003,251.6203156
Portugal,2004,261.5549927
Portugal,2005,272.8578186
Portugal,2006,248.8815765
Portugal,2007,249.1105957
Portugal,2008,243.3150635
Portugal,2009,234.7093811
Portugal,2010,221.5144653
Portugal,2011,219.6990204
Portugal,2012,208.1005402
Portugal,2013,206.8648987
Portugal,2014,207.5057526
Portugal,2015,219.9955139
Portugal,2016,220.3011169
Portugal,2017,237.1498108
Portugal,2018,224.9215546
Portugal,2019,215.669754
Portugal,2020,180.8411407
Portugal,2021,178.802002
Qatar,1965,1.411082983
Qatar,1966,1.420697689
Qatar,1967,2.035377026
Qatar,1968,6.439563751
Qatar,1969,10.11863995
Qatar,1970,11.52568817
Qatar,1971,11.4812479
Qatar,1972,12.70093536
Qatar,1973,18.02101517
Qatar,1974,15.71217918
Qatar,1975,23.44534874
Qatar,1976,15.06013966
Qatar,1977,20.98320961
Qatar,1978,20.12845993
Qatar,1979,50.36606598
Qatar,1980,53.3698082
Qatar,1981,51.05921173
Qatar,1982,59.33301544
Qatar,1983,61.85435486
Qatar,1984,70.41023254
Qatar,1985,66.11001587
Qatar,1986,72.07096863
Qatar,1987,69.85309601
Qatar,1988,73.53970337
Qatar,1989,77.74552155
Qatar,1990,78.83766174
Qatar,1991,90.81282043
Qatar,1992,144.2864532
Qatar,1993,154.2929077
Qatar,1994,156.5266266
Qatar,1995,155.9913025
Qatar,1996,114.8973007
Qatar,1997,125.3683777
Qatar,1998,134.9881592
Qatar,1999,150.2671814
Qatar,2000,134.1991272
Qatar,2001,128.9712524
Qatar,2002,142.0285034
Qatar,2003,162.9360352
Qatar,2004,196.870285
Qatar,2005,222.8612061
Qatar,2006,234.2727051
Qatar,2007,255.3497009
Qatar,2008,283.0816956
Qatar,2009,287.0128174
Qatar,2010,333.880188
Qatar,2011,390.3615723
Qatar,2012,442.6852417
Qatar,2013,480.5039978
Qatar,2014,519.0357666
Qatar,2015,591.8299561
Qatar,2016,578.954834
Qatar,2017,560.600708
Qatar,2018,560.019043
Qatar,2019,584.7753906
Qatar,2020,514.3463135
Qatar,2021,534.9418945
Romania,1965,275.749115
Romania,1966,294.2093811
Romania,1967,327.368988
Romania,1968,348.3609314
Romania,1969,399.2562256
Romania,1970,423.8110962
Romania,1971,445.2738037
Romania,1972,461.5626526
Romania,1973,503.5073853
Romania,1974,504.4318237
Romania,1975,549.8304443
Romania,1976,598.3702393
Romania,1977,632.307373
Romania,1978,679.3684082
Romania,1979,691.2870483
Romania,1980,694.479126
Romania,1981,695.9239502
Romania,1982,692.2215576
Romania,1983,692.5214233
Romania,1984,683.5075684
Romania,1985,677.3117676
Romania,1986,698.1177368
Romania,1987,723.9720459
Romania,1988,727.4428711
Romania,1989,732.0314941
Romania,1990,701.467041
Romania,1991,581.3076172
Romania,1992,516.0706787
Romania,1993,497.4638062
Romania,1994,466.2739563
Romania,1995,505.4416199
Romania,1996,500.8813477
Romania,1997,456.1936646
Romania,1998,407.9263611
Romania,1999,352.3382263
Romania,2000,361.1520386
Romania,2001,365.9116821
Romania,2002,379.0202332
Romania,2003,389.1290283
Romania,2004,394.3855591
Romania,2005,385.1520996
Romania,2006,399.9989624
Romania,2007,384.5299683
Romania,2008,372.5270996
Romania,2009,318.5348206
Romania,2010,310.2552185
Romania,2011,330.3231201
Romania,2012,319.7484741
Romania,2013,279.8701477
Romania,2014,280.5119629
Romania,2015,279.7267761
Romania,2016,278.2397461
Romania,2017,291.5204468
Romania,2018,294.5927124
Romania,2019,289.2843933
Romania,2020,270.4903564
Romania,2021,289.0023193
Russia,1985,8801.016602
Russia,1986,8939.962891
Russia,1987,9208.1875
Russia,1988,9359.674805
Russia,1989,9396.65918
Russia,1990,9246.795898
Russia,1991,9100.9375
Russia,1992,8716.628906
Russia,1993,8065.385742
Russia,1994,7340.463867
Russia,1995,6898.24707
Russia,1996,6647.376953
Russia,1997,6237.437988
Russia,1998,6234.793945
Russia,1999,6265.969727
Russia,2000,6357.775879
Russia,2001,6431.017578
Russia,2002,6427.902344
Russia,2003,6577.550781
Russia,2004,6606.418945
Russia,2005,6597.731934
Russia,2006,6915.31543
Russia,2007,6942.08252
Russia,2008,7010.480469
Russia,2009,6595.960938
Russia,2010,6897.139648
Russia,2011,7171.495117
Russia,2012,7182.122559
Russia,2013,7050.272461
Russia,2014,7073.822754
Russia,2015,6920.008789
Russia,2016,7051.229004
Russia,2017,7086.870117
Russia,2018,7372.341797
Russia,2019,7292.438477
Russia,2020,6909.197266
Russia,2021,7556.898438
Saudi Arabia,1965,235.1395416
Saudi Arabia,1966,238.3215942
Saudi Arabia,1967,241.7648773
Saudi Arabia,1968,245.5180511
Saudi Arabia,1969,249.6627655
Saudi Arabia,1970,262.8554382
Saudi Arabia,1971,263.2718811
Saudi Arabia,1972,282.1690674
Saudi Arabia,1973,301.0003662
Saudi Arabia,1974,319.3537598
Saudi Arabia,1975,253.2608337
Saudi Arabia,1976,292.794281
Saudi Arabia,1977,345.7625122
Saudi Arabia,1978,385.3357239
Saudi Arabia,1979,466.8432617
Saudi Arabia,1980,419.9162903
Saudi Arabia,1981,501.2367249
Saudi Arabia,1982,551.8529053
Saudi Arabia,1983,597.9820557
Saudi Arabia,1984,715.2979736
Saudi Arabia,1985,729.7337646
Saudi Arabia,1986,784.6589355
Saudi Arabia,1987,831.7380371
Saudi Arabia,1988,870.2745361
Saudi Arabia,1989,856.5452881
Saudi Arabia,1990,928.3370361
Saudi Arabia,1991,972.4522705
Saudi Arabia,1992,981.7562866
Saudi Arabia,1993,1002.85022
Saudi Arabia,1994,1159.580322
Saudi Arabia,1995,1130.005859
Saudi Arabia,1996,1168.552856
Saudi Arabia,1997,1190.249023
Saudi Arabia,1998,1252.576904
Saudi Arabia,1999,1275.430298
Saudi Arabia,2000,1334.879639
Saudi Arabia,2001,1422.332275
Saudi Arabia,2002,1481.38269
Saudi Arabia,2003,1569.190918
Saudi Arabia,2004,1702.44751
Saudi Arabia,2005,1759.006104
Saudi Arabia,2006,1830.710693
Saudi Arabia,2007,1910.55835
